Wilayah,Dapil,Kecamatan,Kelurahan,TPS,PKB,Gerindra,PDIP,Golkar,NasDem,Garuda,Berkarya,PKS,Perindo,PPP,PSI,PAN,Hanura,Demokrat,PBB,PKPI
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 104,58,16,74,4,6,0,0,14,7,4,4,9,0,6,1,0
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 105,4,17,30,12,6,0,3,7,3,0,4,132,0,7,2,2
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 106,14,11,39,5,8,0,0,10,4,1,4,65,1,8,5,1
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 107,13,13,46,8,6,1,2,32,6,4,4,56,0,12,2,1
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 108,17,12,62,1,8,0,4,26,3,2,9,17,0,2,1,1
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 109,9,9,35,9,3,0,2,20,8,0,0,104,1,8,2,0
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 110,33,23,98,4,15,0,0,34,6,2,18,3,0,9,2,2
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 111,22,47,59,9,6,0,0,39,7,1,114,11,0,16,0,0
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 112,17,39,65,7,0,0,3,45,4,2,2,19,1,28,0,0
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 113,51,35,35,5,10,0,2,55,2,5,0,20,0,11,0,0
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 114,36,14,25,1,12,0,0,43,6,3,2,89,0,7,0,0
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 115,25,23,46,1,8,0,0,15,6,9,6,30,1,10,1,0
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 116,41,22,60,3,6,0,0,14,4,14,11,9,1,10,0,0
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 117,20,28,30,7,5,0,1,38,10,3,8,19,1,29,1,0
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 118,44,41,44,2,5,2,1,34,20,5,10,32,0,9,0,0
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 119,14,36,56,2,6,0,0,49,6,4,9,13,0,19,0,0
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 120,12,59,109,8,32,2,4,82,20,12,11,11,0,10,0,10
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 121,12,23,33,8,5,0,1,17,2,5,11,50,0,29,0,1
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 122,11,20,66,10,11,0,1,19,7,2,10,10,0,6,1,0
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 123,39,26,72,4,8,0,1,27,1,4,21,18,0,16,0,1
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 124,43,46,38,8,8,0,1,40,12,5,7,16,1,16,0,2
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 125,25,15,20,8,7,1,2,40,8,3,5,16,0,69,1,1
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 126,19,30,29,9,5,1,0,32,11,2,13,18,1,68,1,0
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 127,12,22,14,6,0,2,0,39,6,1,3,25,1,80,0,0
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 128,29,41,28,6,6,0,5,34,16,1,4,12,0,46,1,0
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 129,24,53,53,4,5,1,2,61,0,1,5,12,0,13,0,0
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 130,3,8,94,2,11,0,1,2,0,2,61,0,0,1,1,0
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 131,3,8,121,9,15,0,2,9,1,0,36,7,2,2,0,0
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 132,5,6,79,7,6,0,0,1,5,0,80,5,4,4,0,1
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 133,3,7,99,8,17,0,0,6,1,1,61,0,0,4,0,0
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 134,2,6,124,2,12,0,0,4,1,0,80,0,0,1,0,0
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 135,1,6,106,2,17,0,1,2,0,0,83,2,0,1,1,0
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 136,2,5,119,4,17,0,0,0,0,0,87,0,0,0,0,0
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 137,1,7,140,5,6,0,1,9,1,0,79,0,0,3,0,1
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 138,0,1,104,8,21,0,0,1,5,0,79,1,0,1,0,0
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 139,0,10,99,7,12,0,0,1,2,0,80,0,0,1,1,0
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 140,1,1,167,1,8,0,0,3,2,0,56,1,0,0,0,0
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 141,1,5,125,2,9,0,0,0,4,0,100,3,3,1,0,0
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 142,45,25,42,9,1,0,0,42,13,1,13,11,1,26,0,0
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 144,68,32,37,6,3,0,0,24,9,3,22,13,2,21,2,0
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 145,26,41,29,6,3,1,1,57,7,2,9,26,0,20,1,0
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 146,19,47,23,4,4,0,3,64,8,2,4,15,2,16,1,0
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 147,18,33,59,3,9,0,2,34,6,2,18,7,1,3,1,0
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 148,54,28,36,4,3,0,1,77,5,4,4,10,0,12,0,0
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 149,38,24,22,6,4,0,2,73,7,3,9,22,0,0,0,0
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 150,39,20,28,5,6,0,0,107,0,1,4,9,2,12,0,0
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 151,37,31,48,4,8,1,5,62,3,3,4,15,2,16,2,1
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 152,14,37,49,28,13,0,3,31,10,3,10,8,0,17,0,0
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 153,29,15,54,7,6,0,2,49,5,7,7,26,2,22,0,2
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 154,26,21,56,7,4,0,1,28,8,14,3,11,0,17,1,0
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 155,3,12,108,5,5,3,1,8,2,0,63,2,1,1,0,0
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 156,0,5,108,10,11,0,4,0,9,2,72,1,0,2,0,0
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 157,0,8,112,2,8,1,1,10,1,2,48,0,0,5,0,3
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 158,1,3,131,1,14,1,1,0,3,1,74,0,0,0,0,0
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 159,0,2,103,7,17,0,0,0,5,0,72,2,0,0,0,0
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 160,0,3,117,4,8,1,0,0,2,1,60,0,0,3,0,0
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 161,3,3,121,4,6,0,0,1,0,0,59,0,0,1,0,1
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 162,4,3,120,4,17,0,2,1,4,0,69,0,0,3,0,0
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 163,4,7,105,4,19,1,0,0,2,0,96,1,0,1,0,0
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 164,0,2,153,2,16,0,0,2,1,0,58,0,0,0,1,1
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 165,0,3,120,2,17,0,0,0,1,0,76,0,0,2,0,0
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 166,0,2,101,1,15,0,0,0,1,0,63,0,0,2,0,1
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 167,0,3,85,6,11,0,0,1,0,1,70,1,0,1,0,0
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 168,39,28,36,5,3,0,3,65,10,2,4,6,3,9,4,0
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 169,33,27,25,3,1,0,0,96,7,3,4,5,0,7,5,2
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 170,61,21,28,2,5,1,1,42,14,3,4,9,0,12,6,3
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 171,106,18,8,3,1,1,1,43,7,2,5,5,0,7,1,1
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 172,27,22,23,3,3,1,0,74,6,6,6,11,0,9,2,0
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 173,22,24,41,5,6,0,2,33,11,8,6,21,0,12,3,1
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 174,9,34,15,5,4,1,0,54,11,10,6,39,1,10,3,1
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 177,1,2,154,2,16,0,2,1,4,0,56,1,0,3,0,3
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 178,1,1,143,6,18,0,0,2,0,0,70,0,0,2,0,1
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 179,0,2,111,3,28,1,0,9,1,0,72,3,0,1,1,0
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 180,2,1,123,5,19,0,0,0,2,0,81,0,0,0,0,0
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 181,0,3,118,6,23,0,1,7,5,0,69,1,0,3,0,0
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 182,0,2,142,6,13,0,0,5,0,0,66,2,0,3,0,0
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 183,0,2,108,5,8,1,0,0,4,0,77,0,1,4,0,1
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 184,1,2,114,4,21,0,0,3,1,0,97,2,0,2,0,0
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 186,2,4,36,3,11,0,1,0,1,0,70,1,0,0,0,0
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 187,1,1,127,3,18,1,0,8,0,0,88,1,0,0,0,0
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 188,2,5,124,6,15,1,0,0,3,1,94,1,0,1,0,1
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 189,3,5,95,6,22,0,1,0,0,1,78,4,0,6,0,0
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 190,0,3,95,8,13,0,0,0,5,0,84,3,0,0,0,0
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 191,5,6,97,5,17,1,3,6,4,0,82,1,0,1,0,0
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 192,2,2,71,11,16,0,0,4,2,1,33,1,1,9,0,0
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 193,21,24,71,1,20,1,1,17,3,7,3,6,0,8,1,4
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 195,20,10,26,2,4,0,0,19,9,1,1,3,1,10,0,2
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 196,14,35,50,3,17,1,0,28,9,2,7,18,0,16,1,1
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 197,13,15,24,7,1,0,0,10,4,2,5,28,0,10,0,2
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 198,14,12,47,1,5,0,2,13,5,4,3,32,0,6,0,0
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 199,22,4,24,4,6,0,0,31,5,2,3,10,0,10,0,0
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jakarta Utara,3,Tanjung Priok,Sunter Jaya,TPS 201,10,15,37,3,3,0,0,27,4,7,17,3,1,3,1,1
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 001,9,18,20,20,38,1,3,37,16,3,7,5,3,14,3,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 002,8,16,36,7,15,0,0,81,11,0,7,10,4,6,3,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 003,8,0,8,7,28,1,1,67,25,4,6,8,0,10,1,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 004,0,0,0,0,0,0,0,0,9,10,11,0,2,8,3,1
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 005,16,48,22,4,5,1,1,54,29,6,7,1,4,13,6,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 006,10,40,22,10,9,0,4,54,11,2,7,7,3,14,3,2
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 007,34,30,19,8,9,1,1,72,8,0,4,5,6,2,1,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 008,26,26,53,5,12,0,4,25,13,2,14,3,1,22,0,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 009,12,24,37,13,9,0,3,59,13,6,3,5,0,0,0,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 010,8,34,36,13,6,1,4,43,9,6,1,3,4,3,1,1
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 011,19,23,35,7,9,0,1,26,11,5,6,10,1,21,0,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 012,24,36,29,13,6,0,1,35,22,2,13,3,1,14,2,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 013,20,35,53,5,11,1,1,19,5,5,12,9,8,9,4,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 014,12,49,41,1,11,1,0,51,6,6,9,7,1,12,1,1
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 015,60,28,38,5,20,8,2,21,8,7,2,4,1,11,0,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 016,88,18,31,1,9,2,1,25,5,7,7,3,2,12,1,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 017,13,43,68,3,9,0,1,21,14,5,7,14,1,7,2,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 018,102,26,20,0,5,2,4,17,3,11,2,7,2,6,15,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 019,17,16,34,6,9,0,2,50,18,3,20,7,2,21,1,1
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 020,12,37,10,3,5,1,1,75,20,2,2,3,2,9,1,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 021,25,19,33,5,30,0,1,17,43,4,9,3,0,18,1,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 022,17,18,21,2,8,0,7,69,29,2,8,1,1,11,0,1
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 023,14,17,43,7,20,0,1,44,30,5,11,3,2,14,2,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 024,42,13,33,6,10,0,5,66,18,2,1,5,1,5,4,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 026,25,24,20,10,8,1,7,79,13,1,2,6,1,10,1,1
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 027,21,68,23,5,10,0,0,27,9,1,7,0,0,1,3,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 028,9,63,22,6,13,0,2,49,12,1,4,6,5,6,1,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 029,19,54,43,2,13,1,3,18,13,12,8,3,0,6,0,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 030,16,71,24,6,9,0,2,23,15,2,7,5,5,19,0,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 031,21,69,32,5,10,0,1,34,7,11,6,10,0,8,0,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 032,96,20,27,4,20,1,1,34,3,2,0,4,1,8,1,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 033,103,13,67,6,6,1,0,12,6,0,9,0,0,1,6,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 034,0,0,0,0,0,0,0,0,7,3,8,5,4,5,1,1
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 035,43,39,30,4,4,0,2,21,6,2,7,7,1,8,1,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 036,10,50,77,4,8,0,3,18,4,3,6,4,4,10,4,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 037,20,21,76,2,11,1,4,30,6,5,6,6,1,4,2,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 038,41,30,41,5,3,3,4,42,4,4,3,19,0,7,1,1
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 039,13,35,48,13,6,1,3,26,13,11,2,11,0,11,8,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 040,12,55,50,7,6,1,4,27,7,3,3,9,1,7,5,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 041,68,40,21,16,11,0,0,11,8,2,1,5,0,6,2,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 042,49,26,55,13,11,1,5,18,15,6,1,8,1,12,15,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 043,51,24,59,15,13,0,2,10,18,2,1,5,1,17,2,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 044,28,30,21,2,3,0,2,66,10,3,2,7,1,2,2,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 046,12,40,27,5,1,0,0,37,15,2,7,8,0,16,0,1
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 047,17,19,28,3,12,0,2,65,7,0,4,11,1,14,4,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 048,46,25,38,3,18,0,0,42,28,2,8,4,0,4,4,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 049,12,14,42,1,11,1,2,70,5,1,9,4,0,11,1,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 050,16,19,57,5,2,1,3,21,3,4,12,8,1,5,3,1
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 051,10,32,42,7,11,0,0,26,8,2,12,7,0,8,3,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 052,63,21,28,10,6,2,0,39,14,3,1,2,1,5,3,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 053,88,16,21,12,4,0,0,29,5,2,13,4,0,6,0,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 054,72,35,25,3,3,0,1,53,11,3,2,4,0,2,2,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 055,7,34,30,7,13,0,0,28,8,5,7,15,4,22,8,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 056,17,25,33,5,10,0,2,32,12,7,7,8,1,10,18,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 057,39,29,18,7,6,1,1,23,13,3,3,19,6,11,14,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 058,72,32,21,1,5,1,0,23,8,3,2,10,1,6,4,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 059,34,38,28,3,6,1,2,35,9,2,1,6,0,13,1,1
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 060,73,22,15,1,6,0,1,23,18,6,1,15,0,10,4,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 061,13,16,21,5,6,2,1,23,65,4,1,9,4,23,4,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 062,30,58,19,10,11,1,1,28,14,5,4,9,2,7,0,2
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 063,12,28,31,2,21,2,0,19,7,0,1,4,0,17,2,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 064,44,15,46,7,0,0,1,15,3,2,3,12,0,6,0,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 065,28,15,36,3,40,0,0,18,4,3,2,7,1,11,2,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 066,32,33,14,4,26,1,0,35,3,2,3,3,1,20,1,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 067,24,27,39,7,16,0,1,24,13,3,0,0,1,17,0,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 068,4,33,21,4,4,1,1,37,4,2,1,4,0,14,10,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 069,9,29,16,17,15,0,0,23,7,1,4,19,0,31,2,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 070,35,41,33,4,14,0,1,33,5,4,1,9,2,24,1,1
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 071,23,27,49,3,10,1,2,30,9,1,8,5,1,6,0,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 072,11,37,40,1,17,0,3,30,8,3,1,2,1,12,1,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 073,9,20,27,3,32,0,3,30,13,5,12,4,0,14,4,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 074,22,31,38,5,29,0,5,24,7,7,3,4,2,11,2,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 076,15,35,27,1,10,0,0,27,15,5,4,4,0,33,2,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 077,17,23,26,4,8,0,3,14,14,4,5,19,8,13,1,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 078,4,37,37,2,11,0,1,15,11,3,13,7,0,59,0,1
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 079,13,40,40,5,7,0,8,34,6,4,8,8,2,11,0,1
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 080,11,38,42,4,10,1,5,20,12,9,8,13,0,11,3,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 081,7,44,50,3,5,0,0,25,8,5,9,2,0,7,3,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 082,4,25,31,3,5,0,12,44,6,2,8,10,4,18,30,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 083,11,28,60,10,4,0,9,24,17,3,7,5,3,15,1,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 084,12,33,42,12,13,1,2,31,13,2,4,7,1,7,2,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 085,6,26,48,5,3,0,2,35,9,0,6,7,0,13,13,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 086,7,35,53,2,5,0,3,22,8,2,14,4,0,12,7,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 087,13,0,1,20,6,29,72,7,17,1,25,3,4,13,6,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 088,4,18,61,9,6,0,5,36,7,1,14,11,4,16,1,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 089,8,16,61,4,9,0,9,50,10,2,6,4,0,12,1,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 090,10,15,80,8,6,0,13,25,11,6,17,4,2,9,5,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 091,9,20,79,3,5,1,3,43,12,3,18,3,1,9,0,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 092,5,17,80,5,7,0,16,24,1,3,34,2,1,11,3,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 093,9,19,63,8,6,0,12,20,14,2,37,1,2,6,3,1
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 094,6,35,84,6,4,0,11,20,7,6,6,4,0,7,6,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 095,11,43,39,2,7,0,38,32,4,0,5,5,0,7,3,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 096,15,25,78,5,4,1,11,38,7,5,2,6,1,10,1,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 097,5,31,47,16,11,0,6,24,9,6,4,2,2,4,2,1
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 098,10,22,87,7,6,0,28,27,9,4,7,5,0,10,0,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 099,5,13,87,1,2,1,14,25,7,3,8,5,0,6,1,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 100,9,15,94,5,12,0,12,12,6,2,7,3,0,2,0,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 101,3,19,40,3,21,0,3,36,11,5,24,22,0,6,0,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 102,4,16,60,1,9,0,3,35,8,5,17,33,0,6,3,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 103,0,29,77,8,18,1,3,41,5,3,19,83,6,24,0,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 104,2,17,40,11,11,1,5,31,5,1,14,44,0,10,1,1
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 105,13,32,51,2,4,0,1,12,2,3,5,8,1,4,0,3
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 106,5,25,51,5,24,0,4,26,4,2,13,6,1,4,4,0
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 107,11,32,41,4,19,1,1,8,4,3,14,2,0,2,2,1
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 108,19,22,28,5,11,0,2,20,14,3,11,0,0,8,6,1
Jakarta Utara,3,Tanjung Priok,Tanjung Priok,TPS 109,55,20,21,3,10,2,1,19,46,2,0,0,1,9,0,0
